Date,District,Temperature_Max_C,Temperature_Min_C,Temperature_Avg_C,Rainfall_mm,Humidity_Percent,Wind_Speed_kmph,Sunshine_Hours
2023-03-15,Mandya,40.4,30.2,35.8,4.1,73,12.6,3.8
2023-03-15,Mysuru,34.4,27.1,30.3,10.0,60,6.4,10.6
2023-03-15,Hassan,36.7,27.9,35.3,11.3,70,6.6,4.6
2023-03-15,Davanagere,32.1,23.7,29.4,11.0,56,9.1,7.6
2023-03-15,Shivamogga,29.3,24.4,28.3,18.1,69,6.3,4.4
2023-03-15,Dharwad,33.5,29.5,32.8,1.1,87,10.8,1.9
2023-03-15,Belagavi,32.3,25.3,29.6,4.9,43,9.1,5.7
2023-03-16,Koppal,38.2,27.9,34.0,7.2,54,6.4,8.0
2023-03-16,Ballari,33.1,23.1,28.2,12.9,58,9.9,11.5
2023-03-16,Raichur,31.8,27.8,31.8,4.7,42,3.8,0.4
2023-03-16,Mandya,33.8,27.7,31.9,16.0,72,9.8,0.7
2023-03-16,Mysuru,29.4,21.7,28.2,3.4,53,14.0,6.0
2023-03-16,Hassan,33.8,28.2,33.1,3.0,70,9.0,10.1
2023-03-16,Davanagere,31.5,26.0,30.4,3.1,86,10.4,5.2
2023-03-16,Shivamogga,33.7,22.5,29.4,3.9,91,6.2,11.7
2023-03-16,Dharwad,31.4,22.1,29.8,8.0,77,14.3,7.2
2023-03-16,Belagavi,36.6,32.2,35.5,0.5,41,8.7,5.6
2023-03-17,Koppal,33.9,22.9,29.8,3.8,76,9.8,10.5
2023-03-17,Ballari,37.0,27.3,34.4,17.1,58,8.4,11.6
2023-03-17,Raichur,32.1,23.9,28.8,9.2,42,6.8,0.1
2023-03-17,Mandya,28.9,23.3,28.5,10.3,55,2.4,1.3
2023-03-17,Mysuru,32.6,25.9,31.2,18.8,83,4.1,0.2
2023-03-17,Hassan,35.5,31.1,35.2,1.6,55,13.4,6.1
2023-03-17,Davanagere,37.0,27.4,33.7,15.7,43,9.1,0.2
2023-03-17,Shivamogga,37.5,30.0,33.2,4.8,89,11.6,8.7
2023-03-17,Dharwad,39.5,29.7,35.7,9.1,71,4.2,3.4
2023-03-17,Belagavi,32.9,24.2,31.1,12.2,95,5.4,11.2
2023-03-18,Koppal,32.6,26.3,32.3,7.2,48,6.2,10.3
2023-03-18,Ballari,38.1,25.7,33.5,18.3,40,4.2,0.6
2023-03-18,Raichur,36.2,26.4,31.9,12.5,78,3.7,11.2
2023-03-18,Mandya,35.7,30.6,35.6,12.4,63,3.6,4.2
2023-03-18,Mysuru,35.7,29.1,35.2,12.5,75,4.5,7.1
2023-03-18,Hassan,31.8,23.2,31.1,6.5,56,7.6,7.0
2023-03-18,Davanagere,30.6,21.5,28.4,18.7,73,9.8,6.1
2023-03-18,Shivamogga,32.5,24.6,28.4,15.1,89,6.2,8.4
2023-03-18,Dharwad,29.7,22.1,28.4,10.1,94,8.1,8.7
2023-03-18,Belagavi,32.5,25.5,30.1,18.9,86,7.9,0.6
2023-03-19,Koppal,33.5,28.8,33.5,15.2,94,13.2,4.1
2023-03-19,Ballari,31.7,22.7,29.3,17.9,48,7.1,10.5
2023-03-19,Raichur,39.2,27.0,34.9,12.3,82,11.4,10.0
2023-03-19,Mandya,34.7,27.3,32.9,2.9,66,8.9,5.8
2023-03-19,Mysuru,35.4,29.6,34.7,12.5,83,7.0,3.2
2023-03-19,Hassan,40.0,30.7,35.8,8.5,43,7.0,9.6
2023-03-19,Davanagere,35.2,28.2,33.4,10.1,83,6.4,0.4
2023-03-19,Shivamogga,32.3,28.0,31.4,18.2,53,3.5,0.1
2023-03-19,Dharwad,36.5,30.6,34.3,9.1,83,8.2,8.5
2023-03-19,Belagavi,36.8,24.8,32.8,0.9,76,2.3,1.8
2023-03-20,Koppal,39.1,30.5,34.5,18.0,42,6.2,9.6
2023-03-20,Ballari,32.9,26.3,32.0,15.9,81,7.2,7.5
2023-03-20,Raichur,34.1,28.6,33.0,7.4,83,14.8,1.6
2023-03-20,Mandya,31.4,20.7,28.2,12.7,53,11.8,9.3
2023-03-20,Mysuru,36.5,30.0,35.9,9.5,75,5.8,9.6
2023-03-20,Hassan,39.0,30.6,35.0,6.6,94,13.9,4.1
2023-03-20,Davanagere,35.9,27.6,33.3,5.0,94,7.0,3.1
2023-03-20,Shivamogga,30.8,24.3,30.0,5.1,62,6.3,8.3
2023-03-20,Dharwad,38.2,29.8,33.6,0.4,89,10.4,4.5
2023-03-20,Belagavi,38.6,30.8,35.2,19.6,94,2.9,2.9
2023-03-21,Koppal,35.2,29.6,33.5,11.2,49,5.4,5.2
2023-03-21,Ballari,33.5,24.3,30.5,11.8,51,8.6,3.7
2023-03-21,Raichur,37.6,28.1,34.9,18.0,76,4.9,10.2
2023-03-21,Mandya,31.7,25.3,29.1,3.9,65,6.3,5.2
2023-03-21,Mysuru,35.0,24.3,30.8,14.1,84,7.7,3.1
2023-03-21,Hassan,31.5,23.9,30.5,12.9,77,14.4,10.6
2023-03-21,Davanagere,34.3,24.8,32.5,13.5,71,7.1,0.7
2023-03-21,Shivamogga,29.0,22.1,28.2,10.9,93,13.3,5.4
2023-03-21,Dharwad,33.2,26.3,33.0,1.1,61,7.9,3.9
2023-03-21,Belagavi,30.0,25.4,29.3,18.9,87,13.4,7.1
2023-03-22,Koppal,32.0,24.5,31.6,10.0,80,14.4,3.8
2023-03-22,Ballari,33.4,30.2,33.3,9.8,47,12.4,3.8
2023-03-22,Raichur,32.3,25.9,32.2,10.2,65,6.6,8.7
2023-03-22,Mandya,31.8,21.2,28.2,8.6,70,2.6,1.6
2023-03-22,Mysuru,33.4,28.6,31.7,8.9,84,7.5,1.7
2023-03-22,Hassan,33.9,25.6,31.8,10.3,57,11.9,0.8
2023-03-22,Davanagere,35.2,28.7,32.2,9.0,48,2.4,11.4
2023-03-22,Shivamogga,34.4,28.6,34.3,19.9,82,4.5,1.6
2023-03-22,Dharwad,33.5,24.2,28.7,4.6,78,11.2,5.0
2023-03-22,Belagavi,37.5,27.3,33.2,18.6,81,3.2,0.9
2023-03-23,Koppal,31.7,23.4,30.0,9.7,58,14.5,7.4
2023-03-23,Ballari,31.9,23.4,29.3,17.4,77,3.5,2.3
2023-03-23,Raichur,38.9,30.6,34.1,7.1,67,13.1,0.4
2023-03-23,Mandya,37.2,29.8,35.0,12.9,44,8.2,6.1
2023-03-23,Mysuru,38.3,28.7,33.5,12.0,65,5.2,6.4
2023-03-23,Hassan,32.2,24.0,31.7,10.5,76,13.7,11.5
2023-03-23,Davanagere,33.8,25.5,29.5,17.2,63,5.7,5.0
2023-03-23,Shivamogga,35.9,29.4,34.8,17.4,70,14.2,7.7
2023-03-23,Dharwad,34.7,29.7,32.8,14.0,69,7.8,12.0
2023-03-23,Belagavi,32.8,22.0,29.8,19.5,66,9.7,10.4
2023-03-24,Koppal,31.5,23.8,29.0,2.7,43,14.8,4.6
2023-03-24,Ballari,36.9,28.6,35.2,19.6,84,7.7,10.2
2023-03-24,Raichur,29.3,23.3,28.8,2.4,72,7.4,11.2
2023-03-24,Mandya,37.0,26.7,32.3,14.3,76,13.3,3.5
2023-03-24,Mysuru,32.0,26.7,30.7,4.6,70,11.3,3.2
2023-03-24,Hassan,39.0,30.6,34.7,5.4,82,5.5,1.7
2023-03-24,Davanagere,33.1,23.9,28.3,0.5,83,8.3,1.5
2023-03-24,Shivamogga,33.0,24.2,29.2,14.5,51,3.9,4.0
2023-03-24,Dharwad,33.7,27.0,33.4,9.2,45,7.2,8.5
2023-03-24,Belagavi,31.8,25.1,29.8,11.7,59,5.6,3.5
2023-03-25,Koppal,38.1,29.1,34.8,10.7,81,10.9,2.0
2023-03-25,Ballari,30.6,27.1,30.6,13.5,43,8.3,0.9
2023-03-25,Raichur,29.0,24.9,28.0,12.7,58,11.3,8.9
2023-03-25,Mandya,31.5,25.1,30.0,16.0,54,6.4,0.6
2023-03-25,Mysuru,34.3,22.4,29.6,19.3,56,13.3,10.5
2023-03-25,Hassan,32.3,24.9,32.1,6.7,88,4.1,0.1
2023-03-25,Davanagere,33.8,23.3,29.5,3.5,86,13.3,3.5
2023-03-25,Shivamogga,39.8,29.1,35.9,15.8,55,10.0,7.0
2023-03-25,Dharwad,31.6,21.3,28.6,19.5,48,7.2,0.1
2023-03-25,Belagavi,31.6,24.8,31.3,6.7,82,13.6,1.8
2023-03-26,Koppal,36.7,25.4,33.0,17.2,84,11.9,3.5
2023-03-26,Ballari,33.3,27.4,32.3,17.5,90,2.9,4.5
2023-03-26,Raichur,32.9,21.3,29.3,12.9,69,10.2,7.6
2023-03-26,Mandya,32.1,25.9,31.2,12.8,88,8.6,9.1
2023-03-26,Mysuru,30.7,25.7,28.9,13.8,77,7.5,8.0
2023-03-26,Hassan,31.4,26.6,31.2,16.9,71,11.1,10.6
2023-03-26,Davanagere,31.8,24.4,30.3,13.4,55,8.9,10.7
2023-03-26,Shivamogga,35.2,26.8,32.3,8.3,55,2.9,11.6
2023-03-26,Dharwad,34.4,29.8,33.0,16.6,54,8.6,9.4
2023-03-26,Belagavi,37.1,26.7,33.3,19.1,75,14.9,11.5
2023-03-27,Koppal,37.6,28.6,35.5,18.6,79,10.1,10.3
2023-03-27,Ballari,36.4,30.4,35.0,8.7,48,3.1,10.0
2023-03-27,Raichur,31.7,24.8,28.8,8.1,76,9.6,4.2
2023-03-27,Mandya,34.5,22.5,29.6,17.7,79,11.0,9.7
2023-03-27,Mysuru,31.7,26.4,29.9,9.9,61,13.4,8.1
2023-03-27,Hassan,33.0,20.6,28.2,10.2,83,3.0,6.8
2023-03-27,Davanagere,37.1,29.7,35.1,3.3,52,4.0,7.7
2023-03-27,Shivamogga,35.4,28.6,34.0,10.9,69,9.3,3.7
2023-03-27,Dharwad,33.7,24.1,29.9,4.3,65,5.9,9.3
2023-03-27,Belagavi,34.7,25.2,32.1,4.0,79,9.9,10.0
2023-03-28,Koppal,34.3,25.9,30.2,0.8,87,6.9,8.1
2023-03-28,Ballari,39.0,30.6,35.1,16.6,70,12.1,1.3
2023-03-28,Raichur,33.1,25.7,29.1,9.2,95,11.5,8.7
2023-03-28,Mandya,35.8,26.8,32.6,5.9,44,10.3,7.2
2023-03-28,Mysuru,36.3,30.9,34.5,19.2,65,12.1,6.1
2023-03-28,Hassan,35.1,29.7,34.0,10.6,89,9.3,0.7
2023-03-28,Davanagere,33.6,23.7,29.2,8.1,95,4.3,11.2
2023-03-28,Shivamogga,28.9,22.7,28.9,1.5,65,11.8,11.1
2023-03-28,Dharwad,28.8,25.2,28.4,3.6,76,14.1,8.2
2023-03-28,Belagavi,33.1,27.4,32.3,3.6,52,2.5,11.6
2023-03-29,Koppal,29.3,21.4,28.4,8.6,81,5.3,7.4
2023-03-29,Ballari,37.1,26.3,34.0,16.9,78,5.2,3.3
2023-03-29,Raichur,34.1,24.5,30.2,19.9,42,3.8,11.7
2023-03-29,Mandya,35.1,26.1,33.9,5.8,59,6.6,10.6
2023-03-29,Mysuru,34.5,24.7,30.5,17.7,43,8.2,5.8
2023-03-29,Hassan,32.5,28.7,32.1,17.6,89,7.9,2.2
2023-03-29,Davanagere,33.7,24.1,30.7,17.1,66,14.4,4.4
2023-03-29,Shivamogga,37.6,28.3,33.1,10.4,66,2.1,1.5
2023-03-29,Dharwad,37.5,26.1,33.4,11.7,71,2.6,2.3
2023-03-29,Belagavi,37.8,30.4,34.0,16.3,54,6.7,7.8
2023-03-30,Koppal,30.9,22.2,28.3,5.4,89,10.4,5.9
2023-03-30,Ballari,37.8,27.3,34.9,16.6,91,5.1,9.6
2023-03-30,Raichur,38.0,26.5,33.1,14.7,89,2.2,5.6
2023-03-30,Mandya,36.3,30.8,34.4,4.9,66,2.2,0.3
2023-03-30,Mysuru,31.4,24.1,29.7,16.2,79,7.4,10.8
2023-03-30,Hassan,38.5,32.5,35.9,10.2,69,7.0,7.5
2023-03-30,Davanagere,29.5,22.8,28.2,2.4,95,6.3,2.0
2023-03-30,Shivamogga,35.4,28.1,32.0,11.7,45,5.7,6.4
2023-03-30,Dharwad,39.4,30.3,35.1,13.0,59,4.5,1.6
2023-03-30,Belagavi,33.8,26.5,30.9,2.9,91,15.0,8.2
2023-03-31,Koppal,29.5,24.7,28.6,5.2,44,11.3,10.4
2023-03-31,Ballari,31.1,25.4,29.6,1.0,43,9.4,10.2
2023-03-31,Raichur,31.9,26.9,30.2,18.3,45,2.5,3.0
2023-03-31,Mandya,36.7,27.7,34.4,15.6,56,13.7,3.4
2023-03-31,Mysuru,32.3,27.1,31.6,7.7,61,8.9,3.0
2023-03-31,Hassan,34.1,27.2,30.8,19.5,47,13.9,2.9
2023-03-31,Davanagere,36.6,29.5,33.0,10.9,73,7.4,1.9
2023-03-31,Shivamogga,34.3,25.2,29.4,3.9,57,6.8,4.0
2023-03-31,Dharwad,33.9,28.3,31.5,15.3,57,13.8,2.0
2023-03-31,Belagavi,36.6,28.6,33.1,13.1,90,7.1,2.0
2023-04-01,Koppal,33.2,26.4,30.5,19.2,88,12.5,8.3
2023-04-01,Ballari,34.0,26.7,29.9,5.1,82,2.8,9.8
2023-04-01,Raichur,35.0,26.7,30.6,6.5,55,6.5,8.3
2023-04-01,Mandya,31.3,23.3,30.2,10.7,93,9.0,5.3
2023-04-01,Mysuru,30.8,24.9,28.3,7.5,41,8.6,4.0
2023-04-01,Hassan,38.9,27.3,34.7,11.6,71,6.2,3.8
2023-04-01,Davanagere,33.5,23.8,30.5,16.0,76,10.3,10.9
2023-04-01,Shivamogga,30.8,22.3,28.7,19.6,40,14.4,4.9
2023-04-01,Dharwad,32.3,25.0,31.4,15.0,60,13.8,4.0
2023-04-01,Belagavi,32.9,24.4,28.0,6.0,69,12.6,2.9
2023-04-02,Koppal,34.1,25.3,31.1,0.0,44,11.3,6.4
2023-04-02,Ballari,34.6,24.9,30.4,13.9,90,13.1,0.3
2023-04-02,Raichur,34.2,24.4,31.6,18.8,58,6.3,3.9
2023-04-02,Mandya,29.1,25.5,29.0,4.0,81,14.5,0.6
2023-04-02,Mysuru,33.4,26.0,30.8,9.2,94,14.2,11.7
2023-04-02,Hassan,37.8,27.9,35.8,3.6,85,11.0,8.3
2023-04-02,Davanagere,35.4,29.8,34.7,17.9,94,4.6,8.1
2023-04-02,Shivamogga,30.8,20.9,28.4,16.2,75,3.8,1.2
2023-04-02,Dharwad,33.3,24.9,28.6,14.3,66,6.0,9.6
2023-04-02,Belagavi,30.9,20.3,28.2,1.7,84,5.2,11.2
2023-04-03,Koppal,39.6,29.9,35.6,16.7,51,11.8,6.7
2023-04-03,Ballari,33.1,26.7,31.1,18.0,81,11.5,5.0
2023-04-03,Raichur,33.7,28.2,33.6,5.7,58,8.7,1.9
2023-04-03,Mandya,35.4,31.1,34.2,14.0,55,6.8,10.3
2023-04-03,Mysuru,35.9,25.1,32.0,10.0,49,9.8,1.4
2023-04-03,Hassan,34.7,26.3,33.1,14.6,82,2.2,6.5
2023-04-03,Davanagere,40.5,29.3,35.8,8.2,45,7.4,3.9
2023-04-03,Shivamogga,35.4,30.2,34.5,17.5,58,11.7,2.9
2023-04-03,Dharwad,35.8,27.4,35.0,12.2,66,13.9,3.3
2023-04-03,Belagavi,32.3,25.5,28.6,10.5,40,8.0,1.9
2023-04-04,Koppal,30.5,25.3,29.0,17.1,92,7.0,5.9
2023-04-04,Ballari,34.3,26.2,30.9,11.0,64,13.7,2.8
2023-04-04,Raichur,35.7,26.7,32.7,10.9,43,9.9,1.4
2023-04-04,Mandya,35.1,29.7,33.9,11.2,51,5.1,8.8
2023-04-04,Mysuru,32.4,25.2,30.2,7.0,62,9.2,4.9
2023-04-04,Hassan,35.1,29.4,33.9,9.6,91,12.1,0.1
2023-04-04,Davanagere,36.0,25.5,32.5,18.1,78,2.8,3.1
2023-04-04,Shivamogga,35.1,26.6,30.4,10.3,63,10.0,5.5
2023-04-04,Dharwad,28.4,22.3,28.3,15.9,42,5.3,9.1
2023-04-04,Belagavi,32.7,23.5,29.7,9.7,40,9.3,3.2
2023-04-05,Koppal,36.3,31.6,35.5,17.5,72,6.5,4.2
2023-04-05,Ballari,33.6,27.3,31.7,0.7,64,14.1,3.6
2023-04-05,Raichur,34.5,25.4,30.0,12.4,42,3.6,6.6
2023-04-05,Mandya,30.7,24.5,28.1,4.0,94,5.9,11.5
2023-04-05,Mysuru,31.0,26.7,30.0,17.2,63,11.8,4.6
2023-04-05,Hassan,36.3,28.3,35.4,15.2,76,3.6,3.2
2023-04-05,Davanagere,36.3,31.8,35.5,14.4,88,11.7,1.2
2023-04-05,Shivamogga,28.5,21.2,28.2,16.7,77,13.6,6.7
2023-04-05,Dharwad,32.3,23.0,29.6,3.2,93,14.8,4.1
2023-04-05,Belagavi,32.3,22.9,29.2,19.7,68,6.2,3.4
2023-04-06,Koppal,36.3,28.2,32.3,5.1,78,9.0,4.0
2023-04-06,Ballari,37.7,29.2,34.0,5.1,55,3.2,11.7
2023-04-06,Raichur,35.8,29.6,33.1,17.8,90,7.9,3.5
2023-04-06,Mandya,34.1,27.3,34.1,7.1,52,12.5,11.1
2023-04-06,Mysuru,29.7,24.6,28.0,6.4,59,13.4,5.3
2023-04-06,Hassan,34.5,26.8,30.5,16.2,65,2.9,10.7
2023-04-06,Davanagere,38.4,31.3,35.3,10.4,72,7.5,2.8
2023-04-06,Shivamogga,30.3,22.2,28.7,4.3,87,6.8,10.1
2023-04-06,Dharwad,38.7,28.1,35.3,8.7,59,6.9,7.4
2023-04-06,Belagavi,38.4,28.6,33.8,13.8,91,6.0,10.7
2023-04-07,Koppal,33.5,27.7,31.6,6.9,72,12.2,5.7
2023-04-07,Ballari,34.1,25.7,33.4,3.0,74,6.4,11.6
2023-04-07,Raichur,31.8,23.5,31.3,1.2,40,3.8,2.7
2023-04-07,Mandya,38.9,26.8,34.2,6.2,53,9.1,12.0
2023-04-07,Mysuru,35.1,26.7,30.8,6.6,46,6.3,2.7
2023-04-07,Hassan,39.1,29.6,35.0,8.1,49,10.8,4.2
2023-04-07,Davanagere,32.1,23.6,30.6,2.4,45,14.5,5.1
2023-04-07,Shivamogga,33.6,23.8,31.0,2.1,56,12.5,9.0
2023-04-07,Dharwad,38.7,28.1,33.7,10.9,88,13.2,4.3
2023-04-07,Belagavi,35.3,30.8,33.8,15.9,66,2.5,2.2
2023-04-08,Koppal,32.8,24.7,29.4,10.3,63,4.8,8.8
2023-04-08,Ballari,31.1,23.0,29.3,17.3,40,5.7,7.9
2023-04-08,Raichur,30.3,23.5,29.5,15.2,94,11.9,0.9
2023-04-08,Mandya,34.6,26.8,33.4,9.8,69,5.6,1.4
2023-04-08,Mysuru,28.9,24.7,28.7,17.4,85,9.9,5.5
2023-04-08,Hassan,38.3,31.1,34.3,10.3,42,11.0,8.3
2023-04-08,Davanagere,35.8,30.2,33.6,11.5,82,5.9,11.3
2023-04-08,Shivamogga,31.9,24.2,29.2,18.0,52,11.5,7.3
2023-04-08,Dharwad,36.1,29.7,32.9,13.6,62,13.4,5.2
2023-04-08,Belagavi,31.4,26.2,30.3,14.9,59,10.2,2.3
2023-04-09,Koppal,34.0,23.9,29.7,8.0,51,3.9,10.3
2023-04-09,Ballari,38.5,28.4,34.2,0.7,63,11.7,9.6
2023-04-09,Raichur,33.4,24.9,32.6,18.7,65,5.5,4.7
2023-04-09,Mandya,35.1,30.2,33.2,10.2,86,11.6,2.7
2023-04-09,Mysuru,33.9,29.0,32.6,7.7,54,8.1,10.5
2023-04-09,Hassan,37.3,32.9,35.9,2.1,71,4.6,10.6
2023-04-09,Davanagere,38.0,28.7,35.8,9.0,48,4.8,4.0
2023-04-09,Shivamogga,34.4,24.5,29.8,4.4,63,5.6,0.4
2023-04-09,Dharwad,37.5,28.7,34.2,7.7,75,3.4,6.3
2023-04-09,Belagavi,34.8,27.3,33.7,8.1,72,6.1,6.9
2023-04-10,Koppal,33.5,21.4,29.1,3.3,93,13.2,0.1
2023-04-10,Ballari,36.1,24.6,32.1,7.6,72,13.9,6.8
2023-04-10,Raichur,32.2,22.6,30.3,10.9,68,9.5,8.5
2023-04-10,Mandya,32.8,27.1,31.0,15.3,52,12.5,4.8
2023-04-10,Mysuru,31.4,24.1,30.3,8.5,64,3.8,0.0
2023-04-10,Hassan,39.3,30.3,35.3,10.5,91,9.6,3.6
2023-04-10,Davanagere,33.9,24.6,31.0,1.4,76,7.9,10.6
2023-04-10,Shivamogga,37.8,31.3,35.5,10.2,66,6.9,10.8
2023-04-10,Dharwad,34.8,26.2,31.7,4.9,76,12.0,6.8
2023-04-10,Belagavi,35.8,27.0,31.7,3.3,52,11.7,2.7
2023-04-11,Koppal,30.6,24.8,29.0,8.6,67,4.8,3.2
2023-04-11,Ballari,35.2,30.6,34.1,4.9,76,14.4,1.8
2023-04-11,Raichur,33.2,29.8,32.9,12.9,53,15.0,0.7
2023-04-11,Mandya,29.3,22.1,29.0,16.5,73,8.2,0.4
2023-04-11,Mysuru,35.2,29.2,33.1,2.6,53,14.5,7.5
2023-04-11,Hassan,37.2,25.2,32.8,0.4,42,7.4,8.7
2023-04-11,Davanagere,28.3,24.4,28.0,11.5,73,5.7,11.9
2023-04-11,Shivamogga,33.8,25.0,30.4,17.2,86,11.0,3.0
2023-04-11,Dharwad,35.4,27.7,35.0,16.1,88,13.7,1.2
2023-04-11,Belagavi,37.6,31.4,34.4,8.5,67,3.8,3.0
2023-04-12,Koppal,36.6,30.5,34.1,15.4,58,9.3,8.3
2023-04-12,Ballari,32.7,28.5,32.5,2.1,89,7.1,7.6
2023-04-12,Raichur,29.7,25.9,28.9,7.2,41,4.5,5.8
2023-04-12,Mandya,35.4,29.6,35.1,1.7,86,14.0,6.6
2023-04-12,Mysuru,33.8,24.3,29.2,14.9,50,9.0,0.9
2023-04-12,Hassan,32.8,26.8,31.2,15.1,86,10.0,8.7
2023-04-12,Davanagere,39.0,29.7,34.2,11.5,52,4.5,4.6
2023-04-12,Shivamogga,30.4,26.2,29.5,1.9,43,4.0,3.2
2023-04-12,Dharwad,34.4,25.6,30.6,3.5,41,3.2,2.6
2023-04-12,Belagavi,30.2,23.9,28.7,0.2,91,2.8,0.5
2023-04-13,Koppal,39.8,30.4,35.1,13.6,76,9.2,8.4
2023-04-13,Ballari,35.5,27.4,31.4,9.8,87,10.0,7.2
2023-04-13,Raichur,34.0,24.0,30.2,11.1,75,5.7,0.9
2023-04-13,Mandya,31.2,22.0,29.6,6.6,54,7.1,6.2
2023-04-13,Mysuru,34.8,25.7,31.7,19.5,82,13.7,5.8
2023-04-13,Hassan,37.2,28.5,34.0,2.6,88,11.3,9.5
2023-04-13,Davanagere,36.8,30.5,34.6,16.8,64,4.9,2.4
2023-04-13,Shivamogga,28.3,23.1,28.1,13.1,50,6.0,4.3
2023-04-13,Dharwad,36.6,27.7,32.3,3.7,48,7.9,2.5
2023-04-13,Belagavi,33.3,26.7,30.1,14.6,81,10.8,9.4
2023-04-14,Koppal,39.0,27.6,34.6,6.3,90,6.8,3.0
2023-04-14,Ballari,34.0,26.6,33.5,11.3,69,8.4,1.8
2023-04-14,Raichur,35.8,24.9,31.9,13.8,95,13.9,10.1
2023-04-14,Mandya,37.4,27.4,33.5,19.6,65,5.8,5.1
2023-04-14,Mysuru,34.0,27.5,30.8,19.7,68,6.7,4.5
2023-04-14,Hassan,30.7,26.3,29.6,18.4,59,9.9,5.0
2023-04-14,Davanagere,32.8,23.1,30.8,10.9,75,8.4,7.4
2023-04-14,Shivamogga,29.3,25.9,29.1,9.8,41,13.3,2.9
2023-04-14,Dharwad,31.3,26.3,29.9,13.2,58,7.3,5.0
2023-04-14,Belagavi,35.7,30.4,35.0,13.5,42,12.0,11.6
2023-04-15,Koppal,36.4,24.8,32.6,3.3,79,12.3,1.1
2023-04-15,Ballari,34.3,26.9,30.4,11.6,79,3.1,7.8
2023-04-15,Raichur,34.1,22.8,30.2,2.7,93,13.1,1.8
2023-04-15,Mandya,33.5,27.8,30.9,5.7,81,11.5,9.8
2023-04-15,Mysuru,37.0,31.8,35.3,11.8,65,8.0,7.7
2023-04-15,Hassan,35.6,27.3,32.4,2.9,83,13.4,5.1
2023-04-15,Davanagere,31.5,26.0,29.4,15.7,79,14.4,7.5
2023-04-15,Shivamogga,29.5,23.7,28.8,5.9,77,2.4,10.0
2023-04-15,Dharwad,33.6,26.8,32.5,17.8,74,11.1,9.0
2023-04-15,Belagavi,36.1,31.5,36.0,19.5,74,10.3,10.5
2023-04-16,Koppal,37.5,30.0,33.4,9.1,48,13.2,1.6
2023-04-16,Ballari,34.2,23.9,29.5,12.8,60,8.2,3.1
2023-04-16,Raichur,39.2,30.0,35.8,16.5,43,13.4,8.3
2023-04-16,Mandya,31.9,27.2,30.7,14.6,46,4.2,6.1
2023-04-16,Mysuru,32.0,25.5,30.0,15.1,45,3.3,10.5
2023-04-16,Hassan,32.2,23.4,29.7,4.0,59,14.6,2.1
2023-04-16,Davanagere,29.4,23.3,28.4,6.4,89,6.2,1.4
2023-04-16,Shivamogga,35.0,27.4,30.9,6.1,91,14.9,6.1
2023-04-16,Dharwad,36.3,28.6,32.0,15.5,85,15.0,0.6
2023-04-16,Belagavi,39.7,30.0,35.5,7.7,52,6.6,6.0
2023-04-17,Koppal,34.2,24.8,30.2,19.1,92,10.6,8.7
2023-04-17,Ballari,34.6,27.6,32.6,2.5,46,14.9,2.2
2023-04-17,Raichur,34.3,30.8,34.0,15.0,84,12.8,0.4
2023-04-17,Mandya,37.0,28.0,34.2,9.9,94,12.7,10.4
2023-04-17,Mysuru,37.5,26.1,33.2,11.4,85,13.8,0.3
2023-04-17,Hassan,34.3,26.3,32.5,5.4,94,9.4,2.2
2023-04-17,Davanagere,30.0,22.1,28.7,2.7,40,3.4,0.2
2023-04-17,Shivamogga,34.0,28.0,31.3,13.6,44,2.6,10.8
2023-04-17,Dharwad,34.0,24.9,32.6,10.0,78,14.9,2.2
2023-04-17,Belagavi,33.3,26.9,30.9,19.2,75,7.1,10.4
2023-04-18,Koppal,35.7,26.8,30.8,12.9,84,7.4,3.4
2023-04-18,Ballari,35.6,28.4,33.7,16.5,90,13.2,6.3
2023-04-18,Raichur,29.3,23.8,29.1,8.6,68,13.0,5.9
2023-04-18,Mandya,31.3,23.5,29.2,4.8,65,13.6,2.3
2023-04-18,Mysuru,39.3,30.4,35.8,8.4,83,8.4,5.0
2023-04-18,Hassan,30.9,21.7,29.0,1.1,48,4.7,0.4
2023-04-18,Davanagere,33.2,25.4,32.6,12.8,89,12.6,0.5
2023-04-18,Shivamogga,30.8,20.9,28.1,3.0,74,9.3,1.8
2023-04-18,Dharwad,35.9,27.9,34.1,9.0,57,12.9,8.6
2023-04-18,Belagavi,33.5,26.9,30.0,1.8,66,14.1,1.2
2023-04-19,Koppal,34.5,26.6,30.3,2.8,88,12.2,9.1
2023-04-19,Ballari,38.5,31.7,35.0,19.2,75,10.2,9.2
2023-04-19,Raichur,36.5,25.1,32.2,12.5,71,12.5,8.8
2023-04-19,Mandya,31.6,27.4,30.5,5.3,67,7.6,1.2
2023-04-19,Mysuru,40.3,32.6,35.9,3.2,47,6.5,7.6
2023-04-19,Hassan,37.9,29.3,33.5,6.5,46,8.4,2.9
2023-04-19,Davanagere,37.9,28.4,34.9,19.7,83,14.0,9.7
2023-04-19,Shivamogga,30.9,23.9,30.8,7.6,67,7.2,11.6
2023-04-19,Dharwad,32.1,27.9,31.3,6.4,46,9.3,1.1
2023-04-19,Belagavi,36.1,28.9,34.2,3.2,51,8.8,1.6
2023-04-20,Koppal,37.7,27.5,35.3,18.9,57,6.6,8.7
2023-04-20,Ballari,35.3,30.7,33.7,14.2,68,14.5,9.5
2023-04-20,Raichur,33.9,29.6,33.7,15.3,95,10.2,8.6
