Year,Numeric_Year,Season,District,Region,Soil_Quality,Area_Hectares,Production_Tonnes,Yield_Kg_per_Ha,Irrigation_Percent,Rainfall_mm,Temperature_Celsius,Humidity_Percent,Soil_pH,Soil_Organic_Carbon_Percent,Soil_Nitrogen_kg_per_ha,Soil_Phosphorus_kg_per_ha,Soil_Potassium_kg_per_ha,Urea_Applied_kg_per_ha,DAP_Applied_kg_per_ha,Potash_Applied_kg_per_ha,Organic_Fertilizer_kg_per_ha,Pest_Incidence,Disease_Incidence,Pesticide_Sprays,Seed_Variety,Sowing_Method,Water_Management,Weed_Management,Labor_Days_per_ha,Tractor_Hours_per_ha,Harvester_Used,Cost_of_Cultivation_Rs_per_ha,Market_Price_Rs_per_quintal,Gross_Revenue_Rs_per_ha,Net_Income_Rs_per_ha
2022-23,2022,Rabi,Yadgir,North,medium-low,24662,50335,2041,51,194,24.3,60,6.02,0.65,207.9,18.7,117.2,103,115,70,1722,High,High,5,Rasi,Direct Seeding,Flood Irrigation,Manual,150,17,No,41204,2181,44514,3310
2023-24,2023,Kharif,Bagalkot,North,medium,29822,110818,3716,69,695,22.6,83,6.35,0.58,289.3,23.0,196.2,110,115,78,597,Medium,Medium,5,MTU-1010,SRI,Sprinkler,Manual,104,25,No,48391,2402,89258,40867
2023-24,2023,Rabi,Bagalkot,North,medium,14773,50420,3413,69,150,22.3,66,7.1,0.8,218.6,25.0,237.4,100,97,47,1174,High,High,5,Jyothi,Transplanting,Drip,Manual,85,28,No,47777,2232,76178,28401
2023-24,2023,Kharif,Ballari,North,high,51491,216725,4209,80,413,31.0,72,7.37,0.45,163.0,11.8,226.1,128,86,30,1415,High,Medium,2,Jyothi,SRI,Sprinkler,Herbicide,140,16,Yes,47035,2375,99963,52928
2023-24,2023,Rabi,Ballari,North,high,46487,183856,3955,80,314,27.5,69,6.83,0.49,258.8,21.3,160.8,149,108,80,531,High,Low,6,Jyothi,SRI,Sprinkler,Mixed,95,30,No,37380,2172,85902,48522
2023-24,2023,Kharif,Belagavi,North,medium-low,17308,46437,2683,58,1005,26.3,71,6.68,0.34,218.2,17.5,204.0,130,66,31,678,Low,Medium,4,Jyothi,SRI,Sprinkler,Mixed,103,27,Yes,44919,1880,50440,5521
2023-24,2023,Rabi,Belagavi,North,medium-low,19294,53753,2786,58,392,25.7,64,7.41,0.69,204.2,20.2,245.7,115,108,61,1435,Medium,High,2,Rasi,SRI,Flood Irrigation,Herbicide,117,27,Yes,37445,1898,52878,15433
2023-24,2023,Kharif,Bengaluru Rural,South,medium,35426,114425,3230,63,1060,27.5,68,6.14,0.66,210.4,12.8,139.9,120,68,68,1477,Medium,High,6,BPT-5204,Direct Seeding,Flood Irrigation,Mixed,113,38,No,43729,1935,62500,18771
2023-24,2023,Rabi,Bengaluru Rural,South,medium,10743,32873,3060,63,277,28.8,71,6.73,0.72,197.8,25.6,119.0,173,68,38,1251,Medium,Low,6,BPT-5204,SRI,Flood Irrigation,Manual,131,22,No,48435,2081,63678,15243
2023-24,2023,Kharif,Bidar,North,medium-low,18096,47176,2607,54,616,30.3,68,7.27,0.54,176.6,13.3,184.0,141,85,30,619,Low,Medium,6,Rasi,SRI,Flood Irrigation,Manual,113,37,No,42876,1892,49324,6448
2023-24,2023,Rabi,Bidar,North,medium-low,11335,30955,2731,54,137,25.9,77,7.39,0.7,206.0,19.6,108.8,144,57,35,737,High,Medium,2,Intan,Transplanting,Drip,Manual,91,25,Yes,49005,1882,51397,2392
2023-24,2023,Kharif,Chamarajanagar,South,medium,42716,138869,3251,60,1161,25.6,85,6.66,0.71,170.4,10.9,169.4,155,90,73,530,Low,Medium,4,Rasi,SRI,Flood Irrigation,Mixed,119,32,No,44602,2032,66060,21458
2023-24,2023,Rabi,Chamarajanagar,South,medium,24207,67489,2788,60,390,27.2,73,6.89,0.59,279.8,18.2,119.7,132,85,60,736,Medium,High,2,Intan,SRI,Sprinkler,Manual,140,21,No,52642,1884,52525,-116
2023-24,2023,Kharif,Chikkaballapura,South,medium,23779,77448,3257,59,1142,29.7,61,6.39,0.32,202.8,21.2,191.6,128,73,34,1459,Medium,Low,4,Jyothi,Direct Seeding,Sprinkler,Manual,123,19,No,52365,1861,60612,8247
2023-24,2023,Rabi,Chikkaballapura,South,medium,16476,48390,2937,59,379,26.4,83,6.64,0.4,232.2,29.8,249.5,138,119,62,899,High,Medium,3,IR-64,Transplanting,Drip,Mixed,118,27,Yes,52701,1848,54275,1574
2023-24,2023,Kharif,Chikkamagaluru,South,medium,27948,90831,3250,65,856,30.2,68,7.06,0.5,217.3,16.7,112.0,150,70,43,1656,Low,High,2,Intan,Transplanting,Sprinkler,Herbicide,121,18,Yes,51167,2444,79430,28263
2023-24,2023,Rabi,Chikkamagaluru,South,medium,22091,64925,2939,65,114,28.7,79,6.15,0.42,292.7,29.9,169.4,164,99,36,1730,High,Low,3,IR-64,Direct Seeding,Sprinkler,Herbicide,129,16,Yes,40511,2449,71976,31465
2023-24,2023,Kharif,Chitradurga,Central,medium-low,17066,47375,2776,58,1035,25.7,67,6.47,0.76,190.2,28.8,202.4,100,60,72,776,Low,Medium,4,MTU-1010,SRI,Drip,Manual,81,20,No,36663,1880,52188,15525
2023-24,2023,Rabi,Chitradurga,Central,medium-low,14832,34410,2320,58,209,30.6,65,7.36,0.47,269.7,23.7,188.2,156,93,32,1397,Medium,Low,5,BPT-5204,Direct Seeding,Sprinkler,Manual,96,29,Yes,46595,2404,55772,9177
2023-24,2023,Kharif,Dakshina Kannada,Coastal,medium-low,40112,103769,2587,55,428,31.1,81,7.13,0.33,151.5,17.9,243.6,179,77,49,1977,Low,Low,6,BPT-5204,Transplanting,Drip,Herbicide,96,16,Yes,49038,1846,47756,-1281
2023-24,2023,Rabi,Dakshina Kannada,Coastal,medium-low,18400,46460,2525,55,245,22.6,77,6.45,0.61,164.1,14.4,198.1,178,72,64,1235,Medium,Low,4,Rasi,SRI,Drip,Manual,85,26,No,37315,1834,46308,8993
2023-24,2023,Kharif,Davanagere,Central,high,36650,166317,4538,78,898,27.7,78,6.02,0.31,235.7,28.9,236.3,170,57,34,1619,Medium,High,5,Jyothi,Direct Seeding,Flood Irrigation,Mixed,110,30,No,39106,2023,91803,52697
2023-24,2023,Rabi,Davanagere,Central,high,42746,165298,3867,78,247,25.1,82,7.44,0.49,183.8,10.1,173.6,148,70,51,1171,Low,Low,3,Rasi,Direct Seeding,Flood Irrigation,Manual,143,21,No,45259,2061,79698,34439
2023-24,2023,Kharif,Dharwad,North,medium,20831,75637,3631,67,588,24.9,74,6.81,0.39,159.2,13.7,242.1,189,69,44,953,Medium,Medium,2,BPT-5204,Transplanting,Sprinkler,Manual,85,35,No,36520,2164,78574,42054
2023-24,2023,Rabi,Dharwad,North,medium,13397,34349,2564,67,376,27.6,73,6.77,0.42,172.7,28.1,113.3,150,106,44,778,High,Low,4,Rasi,Direct Seeding,Drip,Herbicide,149,29,No,53533,1990,51023,-2509
2023-24,2023,Kharif,Gadag,North,medium,19332,56372,2916,60,1154,27.9,73,6.47,0.5,184.6,26.9,162.9,122,51,74,789,Medium,Medium,4,Intan,Transplanting,Flood Irrigation,Herbicide,139,29,Yes,54524,1929,56249,1725
2023-24,2023,Rabi,Gadag,North,medium,8756,28535,3259,60,158,22.9,71,7.26,0.41,262.8,10.1,128.4,189,71,36,1825,High,High,3,BPT-5204,Direct Seeding,Sprinkler,Manual,146,33,No,35140,2174,70850,35710
2023-24,2023,Kharif,Hassan,South,medium,36266,112932,3114,68,508,29.7,76,6.65,0.57,199.8,21.0,209.5,140,109,74,1463,Low,High,2,Jyothi,SRI,Sprinkler,Manual,86,39,No,42744,2290,71310,28566
2023-24,2023,Rabi,Hassan,South,medium,18944,65148,3439,68,210,22.7,72,6.91,0.38,286.3,19.6,125.9,165,85,51,1136,Low,High,2,Intan,Transplanting,Flood Irrigation,Mixed,141,20,Yes,36768,1981,68126,31358
2023-24,2023,Kharif,Haveri,North,medium,35757,108665,3039,62,701,27.4,80,7.39,0.79,170.3,28.9,108.9,111,85,47,1497,Medium,High,3,Rasi,Transplanting,Sprinkler,Mixed,94,17,No,46793,2391,72662,25869
2023-24,2023,Rabi,Haveri,North,medium,20232,64459,3186,62,105,28.7,83,6.94,0.31,155.4,14.2,107.6,191,69,44,768,Low,High,5,Jyothi,Direct Seeding,Flood Irrigation,Mixed,93,22,No,41355,1842,58686,17331
2023-24,2023,Kharif,Kalaburagi,North,medium-low,48067,142134,2957,57,533,27.0,73,6.5,0.32,188.0,13.9,202.3,107,94,75,1718,Low,Medium,5,Jyothi,Direct Seeding,Drip,Mixed,92,34,Yes,39326,1872,55355,16029
2023-24,2023,Rabi,Kalaburagi,North,medium-low,21784,47401,2176,57,182,31.9,62,6.62,0.74,252.9,24.8,170.5,148,55,40,1692,High,High,3,BPT-5204,Transplanting,Drip,Manual,149,23,Yes,47684,2201,47893,209
2023-24,2023,Kharif,Kodagu,South,low,21972,46866,2133,48,483,30.0,66,7.41,0.51,152.1,11.1,160.9,147,103,55,1443,Low,Medium,3,Rasi,Direct Seeding,Flood Irrigation,Manual,145,40,No,46863,2170,46286,-576
2023-24,2023,Rabi,Kodagu,South,low,9888,20151,2038,48,246,29.8,85,6.38,0.63,216.1,18.6,247.0,187,89,68,886,High,Low,6,Jyothi,Direct Seeding,Flood Irrigation,Herbicide,128,20,No,41218,1932,39374,-1843
2023-24,2023,Kharif,Kolar,South,medium,46225,126656,2740,61,537,26.3,63,6.13,0.78,188.4,25.7,199.8,194,93,71,1636,High,Medium,4,Rasi,Transplanting,Flood Irrigation,Mixed,145,31,Yes,52491,2304,63129,10638
2023-24,2023,Rabi,Kolar,South,medium,20073,62105,3094,61,150,29.4,73,6.22,0.42,196.7,26.4,112.7,176,98,46,951,Low,High,4,MTU-1010,Transplanting,Flood Irrigation,Mixed,116,29,Yes,46981,2482,76793,29812
2023-24,2023,Kharif,Koppal,North,high,36530,175453,4803,85,641,24.2,68,7.42,0.77,155.2,23.8,111.6,190,96,72,1583,Medium,Medium,2,IR-64,SRI,Drip,Herbicide,139,39,No,53471,2491,119642,66171
2023-24,2023,Rabi,Koppal,North,high,27722,125885,4541,85,332,26.0,82,7.34,0.7,190.2,25.4,235.2,181,92,42,1238,Low,Medium,4,Intan,Direct Seeding,Drip,Herbicide,129,38,No,37083,2241,101763,64680
2023-24,2023,Kharif,Mandya,South,high,47235,272073,5760,90,529,22.8,70,6.43,0.31,254.7,10.2,149.8,179,89,62,679,Medium,Low,5,Intan,Transplanting,Drip,Herbicide,128,27,No,49636,1986,114393,64757
2023-24,2023,Rabi,Mandya,South,high,21778,112396,5161,90,222,22.1,68,6.21,0.48,257.6,29.7,139.9,149,65,48,607,High,Medium,6,Intan,Transplanting,Flood Irrigation,Manual,133,18,No,45378,2116,109206,63828
2023-24,2023,Kharif,Mysuru,South,medium,23788,91203,3834,70,457,26.5,73,6.33,0.69,183.9,29.2,202.1,102,53,64,1822,High,High,2,Jyothi,SRI,Drip,Manual,98,18,Yes,47070,2362,90559,43489
2023-24,2023,Rabi,Mysuru,South,medium,17259,50240,2911,70,385,24.8,65,6.31,0.71,248.7,24.8,126.4,164,108,46,1046,High,High,5,BPT-5204,Transplanting,Drip,Manual,100,35,Yes,52335,2220,64624,12289
2023-24,2023,Kharif,Raichur,North,high,56648,305785,5398,82,551,24.2,74,6.69,0.37,214.5,23.6,161.0,124,109,30,728,Medium,Low,2,MTU-1010,SRI,Sprinkler,Herbicide,99,29,Yes,35805,2176,117460,81655
2023-24,2023,Rabi,Raichur,North,high,29894,138050,4618,82,123,22.4,64,6.73,0.64,259.4,11.3,127.9,159,74,37,1371,Low,High,4,JGL-1798,SRI,Sprinkler,Manual,107,39,No,52337,2442,112771,60434
2023-24,2023,Kharif,Ramanagara,South,medium,40823,115937,2840,66,568,31.1,66,6.18,0.49,201.9,24.2,177.7,150,72,76,554,High,High,3,Intan,SRI,Sprinkler,Herbicide,111,26,Yes,47239,2430,69012,21773
2023-24,2023,Rabi,Ramanagara,South,medium,15457,49354,3193,66,209,31.1,64,6.25,0.62,265.6,18.9,204.9,124,116,68,1745,Low,Low,4,IR-64,Direct Seeding,Sprinkler,Mixed,108,40,No,42389,1932,61688,19299
2023-24,2023,Kharif,Shivamogga,Central,high,48510,222272,4582,75,489,27.1,61,6.7,0.35,157.3,29.5,106.8,123,99,68,1519,Low,High,3,MTU-1010,Transplanting,Drip,Manual,92,15,No,39085,1959,89761,50676
2023-24,2023,Rabi,Shivamogga,Central,high,32602,123007,3773,75,383,24.2,77,7.02,0.62,177.4,11.8,228.9,185,105,75,1036,High,Medium,5,Jyothi,Transplanting,Drip,Herbicide,113,19,Yes,41875,2021,76252,34377
2023-24,2023,Kharif,Tumakuru,South,medium,40706,144139,3541,64,545,31.5,82,6.76,0.62,263.2,15.8,249.6,144,69,75,1861,High,High,3,JGL-1798,SRI,Drip,Herbicide,87,27,Yes,46060,2016,71386,25326
2023-24,2023,Rabi,Tumakuru,South,medium,15826,46939,2966,64,299,24.4,80,7.19,0.54,269.8,11.3,197.2,168,57,47,1312,High,Medium,4,BPT-5204,Transplanting,Flood Irrigation,Herbicide,120,22,No,38998,2468,73200,34202
2023-24,2023,Kharif,Udupi,Coastal,medium-low,36129,89057,2465,52,413,30.9,62,6.33,0.49,210.2,11.1,217.7,184,101,44,1669,High,Medium,4,Jyothi,Transplanting,Drip,Mixed,115,40,No,36475,2170,53490,17015
2023-24,2023,Rabi,Udupi,Coastal,medium-low,14812,32630,2203,52,137,30.0,80,6.99,0.48,214.2,24.4,110.8,172,93,51,1377,Medium,Low,6,Rasi,Transplanting,Sprinkler,Mixed,128,33,Yes,54363,2128,46879,-7483
2023-24,2023,Kharif,Uttara Kannada,Coastal,medium-low,32202,81760,2539,50,766,30.0,61,6.72,0.3,170.6,15.1,165.2,120,51,34,1775,High,Medium,2,JGL-1798,SRI,Sprinkler,Manual,99,24,Yes,41612,2385,60555,18943
2023-24,2023,Rabi,Uttara Kannada,Coastal,medium-low,13384,32723,2445,50,320,31.1,79,6.61,0.57,247.1,18.1,185.0,166,110,43,651,Low,Medium,5,Jyothi,Transplanting,Flood Irrigation,Mixed,103,19,No,47759,2491,60904,13145
2023-24,2023,Kharif,Vijayapura,North,medium-low,43322,101546,2344,56,747,29.0,76,6.8,0.54,231.7,17.0,226.1,126,89,42,736,High,Low,5,IR-64,Direct Seeding,Flood Irrigation,Manual,145,36,No,40953,2038,47770,6817
2023-24,2023,Rabi,Vijayapura,North,medium-low,11114,24661,2219,56,181,23.2,62,6.53,0.31,202.4,26.2,140.8,136,108,48,1482,Low,High,2,BPT-5204,Transplanting,Drip,Mixed,139,27,No,45131,2357,52301,7170
2023-24,2023,Kharif,Yadgir,North,medium-low,39806,107356,2697,51,908,26.0,78,6.67,0.53,196.4,28.8,163.0,125,99,52,1373,High,Low,4,MTU-1010,Direct Seeding,Flood Irrigation,Manual,132,22,No,45313,2025,54614,9301
2023-24,2023,Rabi,Yadgir,North,medium-low,17710,37332,2108,51,297,31.8,78,6.64,0.39,219.7,11.6,232.4,172,95,38,1665,High,Medium,3,IR-64,Transplanting,Flood Irrigation,Mixed,127,33,No,35260,1983,41801,6541
2024-25,2024,Kharif,Bagalkot,North,medium,28843,95153,3299,69,565,27.3,74,6.62,0.4,195.0,29.7,228.0,178,87,63,1771,High,High,4,Intan,Direct Seeding,Drip,Herbicide,132,36,No,43126,2105,69443,26317
2024-25,2024,Rabi,Bagalkot,North,medium,14823,49805,3360,69,249,29.5,69,7.06,0.69,268.8,16.1,118.2,172,81,78,1744,Low,High,4,IR-64,SRI,Drip,Herbicide,108,33,No,48432,2070,69552,21120
2024-25,2024,Kharif,Ballari,North,high,33178,159818,4817,80,1092,30.4,82,6.84,0.37,157.2,16.6,163.0,177,111,76,947,High,High,6,Rasi,SRI,Sprinkler,Herbicide,92,22,Yes,38395,1808,87091,48696
2024-25,2024,Rabi,Ballari,North,high,45817,203198,4435,80,166,22.6,65,6.17,0.54,156.5,16.5,234.9,166,94,42,1087,High,High,5,IR-64,Direct Seeding,Drip,Mixed,96,39,Yes,36221,2050,90917,54696
2024-25,2024,Kharif,Belagavi,North,medium-low,16343,39958,2445,58,684,27.7,69,6.57,0.33,258.5,14.5,108.2,103,68,77,1228,Low,Low,2,JGL-1798,SRI,Drip,Herbicide,130,26,No,41236,2138,52274,11038
2024-25,2024,Rabi,Belagavi,North,medium-low,19562,47711,2439,58,341,31.6,77,7.41,0.79,161.8,21.5,132.8,108,83,75,1238,High,Medium,3,IR-64,SRI,Drip,Herbicide,129,22,Yes,37374,2028,49462,12088
2024-25,2024,Kharif,Bengaluru Rural,South,medium,34923,109658,3140,63,449,30.9,69,7.34,0.4,211.1,28.7,211.1,104,81,42,1134,Medium,Medium,3,IR-64,Direct Seeding,Flood Irrigation,Mixed,93,15,No,42601,2479,77840,35239
2024-25,2024,Rabi,Bengaluru Rural,South,medium,17087,51090,2990,63,312,27.0,82,7.01,0.63,267.2,20.8,104.2,170,90,75,1949,Low,High,4,Jyothi,SRI,Flood Irrigation,Manual,91,35,No,49357,2092,62550,13193
2024-25,2024,Kharif,Bidar,North,medium-low,18239,47913,2627,54,592,31.9,69,6.31,0.46,173.3,20.7,218.7,146,56,40,831,High,High,4,Jyothi,Direct Seeding,Drip,Manual,137,39,No,40225,2003,52618,12393
2024-25,2024,Rabi,Bidar,North,medium-low,12390,26997,2179,54,178,28.2,67,6.01,0.31,199.5,21.5,116.2,126,51,44,544,Low,Low,4,Jyothi,Direct Seeding,Drip,Manual,95,36,No,49951,2173,47349,-2601
2024-25,2024,Kharif,Chamarajanagar,South,medium,44484,113612,2554,60,837,23.4,75,6.91,0.47,272.1,15.0,212.3,122,85,71,1258,Low,Low,2,JGL-1798,Transplanting,Sprinkler,Mixed,113,30,Yes,42700,1829,46712,4012
2024-25,2024,Rabi,Chamarajanagar,South,medium,12686,32032,2525,60,167,22.5,77,6.44,0.33,295.8,21.6,211.2,198,52,35,1430,High,Low,3,Rasi,Transplanting,Drip,Manual,127,16,No,48552,2065,52141,3589
2024-25,2024,Kharif,Chikkaballapura,South,medium,39062,127224,3257,59,873,29.3,63,7.25,0.54,245.4,19.9,223.7,152,63,69,1730,Low,Medium,2,Jyothi,Direct Seeding,Sprinkler,Mixed,109,32,No,40049,2493,81197,41148
2024-25,2024,Rabi,Chikkaballapura,South,medium,17433,48463,2780,59,273,27.1,62,6.27,0.46,156.0,29.1,217.3,143,99,55,1593,Medium,High,4,Intan,SRI,Sprinkler,Manual,111,30,Yes,41148,2262,62883,21735
2024-25,2024,Kharif,Chikkamagaluru,South,medium,36017,132650,3683,65,478,29.9,63,6.19,0.34,157.1,20.6,244.9,105,80,74,1209,High,High,5,MTU-1010,SRI,Sprinkler,Manual,89,29,Yes,50883,2098,77269,26386
2024-25,2024,Rabi,Chikkamagaluru,South,medium,21655,58836,2717,65,215,28.0,71,6.16,0.79,242.6,23.9,126.7,140,64,61,708,Low,Low,3,Jyothi,Direct Seeding,Sprinkler,Herbicide,111,22,No,40956,1967,53443,12487
2024-25,2024,Kharif,Chitradurga,Central,medium-low,16738,46113,2755,58,696,23.5,63,6.56,0.49,198.1,26.2,188.7,182,98,42,899,High,High,2,Rasi,SRI,Flood Irrigation,Manual,117,24,No,49510,1818,50085,575
2024-25,2024,Rabi,Chitradurga,Central,medium-low,14340,37513,2616,58,365,27.0,79,6.87,0.47,190.6,10.4,124.9,147,98,79,1539,High,Medium,2,Intan,Direct Seeding,Flood Irrigation,Mixed,137,30,No,40952,2206,57708,16756
2024-25,2024,Kharif,Dakshina Kannada,Coastal,medium-low,30908,86573,2801,55,614,23.6,79,7.11,0.51,190.2,19.0,174.7,140,71,40,1234,High,Low,2,Jyothi,Transplanting,Drip,Herbicide,149,17,Yes,54811,1937,54255,-555
2024-25,2024,Rabi,Dakshina Kannada,Coastal,medium-low,9132,23460,2569,55,393,29.3,65,6.23,0.44,160.7,28.5,243.3,198,102,43,586,Low,High,4,IR-64,SRI,Sprinkler,Mixed,131,22,No,43007,2274,58419,15412
2024-25,2024,Kharif,Davanagere,Central,high,78672,390999,4970,78,557,28.5,65,7.24,0.66,249.6,29.1,106.4,148,59,51,1858,Medium,High,6,BPT-5204,SRI,Sprinkler,Mixed,123,18,Yes,41709,1909,94877,53168
2024-25,2024,Rabi,Davanagere,Central,high,25609,113678,4439,78,120,22.4,78,6.8,0.73,255.7,13.1,222.8,110,72,39,693,Low,Low,4,Rasi,Direct Seeding,Sprinkler,Mixed,94,37,No,52639,1957,86871,34232
2024-25,2024,Kharif,Dharwad,North,medium,46369,149354,3221,67,827,27.4,72,6.45,0.3,264.5,12.2,149.0,171,118,33,1297,Medium,Medium,3,MTU-1010,SRI,Flood Irrigation,Manual,129,20,No,49491,2453,79011,29520
2024-25,2024,Rabi,Dharwad,North,medium,18473,54920,2973,67,260,27.2,84,7.11,0.49,210.3,28.9,159.9,139,65,68,1391,High,Low,3,IR-64,SRI,Flood Irrigation,Manual,98,37,No,39745,1983,58954,19209
2024-25,2024,Kharif,Gadag,North,medium,18612,54924,2951,60,417,25.1,62,6.07,0.38,187.9,14.3,245.9,136,112,62,1663,High,Low,2,Jyothi,SRI,Drip,Manual,132,33,No,53853,2339,69023,15170
2024-25,2024,Rabi,Gadag,North,medium,10425,31952,3065,60,363,29.0,63,7.1,0.31,182.9,18.6,161.5,194,71,75,504,Low,Low,4,JGL-1798,SRI,Flood Irrigation,Mixed,123,21,No,41178,1898,58173,16995
2024-25,2024,Kharif,Hassan,South,medium,16123,54076,3354,68,447,25.3,65,6.41,0.74,284.9,21.0,100.3,145,120,74,831,Medium,High,3,Rasi,SRI,Sprinkler,Manual,87,29,No,52497,2242,75196,22699
2024-25,2024,Rabi,Hassan,South,medium,11694,40999,3506,68,323,31.3,67,6.27,0.58,283.4,27.6,175.2,149,76,43,1490,Medium,High,2,Intan,Direct Seeding,Sprinkler,Manual,149,40,No,40801,2207,77377,36576
2024-25,2024,Kharif,Haveri,North,medium,31878,94103,2952,62,844,27.5,84,6.16,0.79,178.5,23.3,218.7,125,78,75,1746,Low,Low,6,MTU-1010,SRI,Sprinkler,Manual,124,20,No,54663,1864,55025,362
2024-25,2024,Rabi,Haveri,North,medium,18547,55733,3005,62,110,26.1,75,6.74,0.35,156.5,25.1,208.5,174,71,30,1800,High,High,2,MTU-1010,SRI,Drip,Manual,89,34,Yes,50305,2421,72751,22446
2024-25,2024,Kharif,Kalaburagi,North,medium-low,31518,97957,3108,57,519,26.6,76,7.04,0.48,239.0,21.6,180.0,131,119,74,1112,Medium,High,5,JGL-1798,SRI,Sprinkler,Manual,99,37,No,47349,2177,67661,20312
2024-25,2024,Rabi,Kalaburagi,North,medium-low,21699,61451,2832,57,304,27.3,84,6.26,0.73,236.2,11.9,148.6,126,89,69,1538,High,High,3,IR-64,Direct Seeding,Flood Irrigation,Mixed,114,36,No,35295,2255,63861,28566
2024-25,2024,Kharif,Kodagu,South,low,41774,93699,2243,48,539,27.8,79,6.03,0.43,221.3,25.3,161.8,175,88,34,1396,High,High,5,Jyothi,Transplanting,Sprinkler,Manual,150,40,No,45059,2496,55985,10926
2024-25,2024,Rabi,Kodagu,South,low,17976,36401,2025,48,280,28.9,78,6.43,0.44,293.0,13.9,191.2,164,88,37,1341,Medium,Low,4,MTU-1010,Direct Seeding,Sprinkler,Mixed,123,21,No,54055,2349,47567,-6487
2024-25,2024,Kharif,Kolar,South,medium,44227,135423,3062,61,789,24.9,78,6.8,0.43,197.4,25.8,125.0,181,115,55,520,Medium,Low,2,MTU-1010,Transplanting,Flood Irrigation,Herbicide,97,29,Yes,47999,2209,67639,19640
2024-25,2024,Rabi,Kolar,South,medium,14061,39455,2806,61,131,22.2,77,6.27,0.57,187.9,20.4,215.5,100,119,66,1637,Low,High,2,IR-64,Direct Seeding,Drip,Mixed,149,32,Yes,54497,2285,64117,9620
2024-25,2024,Kharif,Koppal,North,high,50276,276065,5491,85,1161,31.9,77,6.52,0.79,185.5,13.0,244.0,200,97,30,596,Low,Low,2,Rasi,Direct Seeding,Sprinkler,Herbicide,131,18,No,41661,1817,99771,58110
2024-25,2024,Rabi,Koppal,North,high,30664,135228,4410,85,149,27.6,84,6.85,0.71,296.8,23.3,234.6,137,105,58,1666,Low,High,5,Rasi,Transplanting,Sprinkler,Manual,147,30,Yes,48580,2458,108397,59817
2024-25,2024,Kharif,Mandya,South,high,34418,154089,4477,90,1046,29.5,73,6.56,0.64,157.1,15.4,144.3,132,66,68,1719,Low,Medium,5,IR-64,SRI,Drip,Herbicide,131,26,Yes,44859,1839,82332,37473
2024-25,2024,Rabi,Mandya,South,high,31432,132643,4220,90,164,23.2,71,6.92,0.52,221.7,16.3,163.8,122,73,41,755,High,Low,4,JGL-1798,Transplanting,Sprinkler,Mixed,117,29,Yes,43474,2310,97482,54008
2024-25,2024,Kharif,Mysuru,South,medium,26722,96359,3606,70,798,25.0,69,7.03,0.46,239.6,22.0,148.9,112,79,64,961,Medium,Low,5,MTU-1010,Transplanting,Flood Irrigation,Herbicide,122,38,No,42148,1904,68658,26510
2024-25,2024,Rabi,Mysuru,South,medium,11735,40943,3489,70,128,22.0,67,6.59,0.63,292.0,28.6,110.2,191,110,45,1810,Low,High,5,Jyothi,Transplanting,Drip,Herbicide,148,35,Yes,46354,2369,82654,36300
2024-25,2024,Kharif,Raichur,North,high,54403,282079,5185,82,728,27.5,65,6.27,0.63,175.5,26.8,121.0,140,62,55,736,High,Medium,5,IR-64,SRI,Flood Irrigation,Herbicide,88,16,No,36711,2341,121380,84669
2024-25,2024,Rabi,Raichur,North,high,41171,159372,3871,82,257,28.0,68,6.67,0.45,220.7,25.3,195.8,145,68,49,1397,High,High,4,BPT-5204,Direct Seeding,Flood Irrigation,Herbicide,118,37,No,41535,2066,79974,38439
2024-25,2024,Kharif,Ramanagara,South,medium,26097,92383,3540,66,1017,24.0,70,6.35,0.56,154.5,13.9,179.5,153,60,80,640,High,Low,3,MTU-1010,SRI,Sprinkler,Mixed,103,28,Yes,51809,2285,80889,29080
2024-25,2024,Rabi,Ramanagara,South,medium,18127,53837,2970,66,189,30.1,77,6.1,0.7,222.0,19.5,101.4,171,105,41,1147,High,Low,4,JGL-1798,Transplanting,Drip,Mixed,119,28,No,41969,2135,63409,21440
2024-25,2024,Kharif,Shivamogga,Central,high,82903,359218,4333,75,924,22.5,76,6.85,0.35,213.7,19.6,143.9,148,113,35,1481,Medium,High,5,JGL-1798,SRI,Drip,Mixed,88,24,Yes,41878,2205,95542,53664
2024-25,2024,Rabi,Shivamogga,Central,high,22356,97919,4380,75,394,24.6,72,6.94,0.52,295.8,16.8,191.4,173,53,74,575,Low,Low,6,Intan,SRI,Drip,Herbicide,109,33,Yes,52409,2039,89308,36899
2024-25,2024,Kharif,Tumakuru,South,medium,45073,158296,3512,64,1125,25.4,63,7.06,0.57,211.4,20.4,235.7,121,87,54,1067,High,High,6,IR-64,SRI,Sprinkler,Mixed,138,33,No,49353,1974,69326,19973
2024-25,2024,Rabi,Tumakuru,South,medium,19161,60970,3182,64,289,30.2,75,6.49,0.65,202.3,20.4,241.8,194,64,67,605,Low,Low,2,Jyothi,SRI,Sprinkler,Herbicide,148,34,Yes,39510,2106,67012,27502
2024-25,2024,Kharif,Udupi,Coastal,medium-low,34460,90802,2635,52,1054,28.1,74,7.35,0.53,288.9,25.0,179.4,133,92,36,1044,Low,Medium,5,MTU-1010,Transplanting,Sprinkler,Herbicide,146,18,Yes,40971,2022,53279,12308
